gameid,league,year,split,date,playerid,side,position,player,team,champion,result,dragons,barons,towers
ESPORTSTMNT03/1764165,LCK,2021,Spring,2021-02-19 12:27:25,6,0,Top,Doran,KT Rolster,Gragas,1,,,
ESPORTSTMNT03/1764165,LCK,2021,Spring,2021-02-19 12:27:25,7,0,Jungle,GIDEON,KT Rolster,Kayn,1,,,
ESPORTSTMNT03/1764165,LCK,2021,Spring,2021-02-19 12:27:25,8,0,Middle,Dove,KT Rolster,Azir,1,,,
ESPORTSTMNT03/1764165,LCK,2021,Spring,2021-02-19 12:27:25,9,0,ADC,HyBriD,KT Rolster,Xayah,1,,,
ESPORTSTMNT03/1764165,LCK,2021,Spring,2021-02-19 12:27:25,10,0,Support,Zzus,KT Rolster,Alistar,1,,,
ESPORTSTMNT03/1764165,LCK,2021,Spring,2021-02-19 12:27:25,100,1,team,,Fredit BRION,,0,4.0,1.0,5.0
ESPORTSTMNT03/1764165,LCK,2021,Spring,2021-02-19 12:27:25,200,0,team,,KT Rolster,,1,1.0,1.0,8.0
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,1,1,Top,Rich,Nongshim RedForce,Cassiopeia,0,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,2,1,Jungle,Peanut,Nongshim RedForce,Graves,0,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,3,1,Middle,Bay,Nongshim RedForce,Azir,0,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,4,1,ADC,deokdam,Nongshim RedForce,Samira,0,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,5,1,Support,Kellin,Nongshim RedForce,Rell,0,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,6,0,Top,Rascal,Gen.G,Gnar,1,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,7,0,Jungle,Clid,Gen.G,Nidalee,1,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,8,0,Middle,Bdd,Gen.G,Zoe,1,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,9,0,ADC,Ruler,Gen.G,Kai'Sa,1,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,10,0,Support,Life,Gen.G,Alistar,1,,,
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,100,1,team,,Nongshim RedForce,,0,2.0,0.0,1.0
ESPORTSTMNT03/1764639,LCK,2021,Spring,2021-02-20 06:42:46,200,0,team,,Gen.G,,1,2.0,1.0,9.0
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,1,1,Top,Rascal,Gen.G,Renekton,1,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,2,1,Jungle,Clid,Gen.G,Nidalee,1,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,3,1,Middle,Bdd,Gen.G,Azir,1,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,4,1,ADC,Ruler,Gen.G,Xayah,1,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,5,1,Support,Life,Gen.G,Nautilus,1,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,6,0,Top,Rich,Nongshim RedForce,Gragas,0,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,7,0,Jungle,Peanut,Nongshim RedForce,Graves,0,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,8,0,Middle,Bay,Nongshim RedForce,Syndra,0,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,9,0,ADC,deokdam,Nongshim RedForce,Samira,0,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,10,0,Support,Kellin,Nongshim RedForce,Leona,0,,,
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,100,1,team,,Gen.G,,1,3.0,1.0,9.0
ESPORTSTMNT03/1764683,LCK,2021,Spring,2021-02-20 08:35:48,200,0,team,,Nongshim RedForce,,0,1.0,0.0,0.0
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,1,1,Top,Morgan,Hanwha Life Esports,Renekton,1,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,2,1,Jungle,Arthur,Hanwha Life Esports,Lillia,1,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,3,1,Middle,Chovy,Hanwha Life Esports,Lucian,1,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,4,1,ADC,Deft,Hanwha Life Esports,Kai'Sa,1,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,5,1,Support,Vsta,Hanwha Life Esports,Nautilus,1,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,6,0,Top,Khan,DWG KIA,Sion,0,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,7,0,Jungle,Canyon,DWG KIA,Graves,0,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,8,0,Middle,ShowMaker,DWG KIA,Orianna,0,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,9,0,ADC,Ghost,DWG KIA,Kalista,0,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,10,0,Support,BeryL,DWG KIA,Gragas,0,,,
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,100,1,team,,Hanwha Life Esports,,1,4.0,2.0,11.0
ESPORTSTMNT03/1764690,LCK,2021,Spring,2021-02-20 09:31:21,200,0,team,,DWG KIA,,0,2.0,1.0,5.0
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,1,1,Top,Khan,DWG KIA,Sion,1,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,2,1,Jungle,Canyon,DWG KIA,Graves,1,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,3,1,Middle,ShowMaker,DWG KIA,Viktor,1,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,4,1,ADC,Ghost,DWG KIA,Ezreal,1,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,5,1,Support,BeryL,DWG KIA,Seraphine,1,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,6,0,Top,DuDu,Hanwha Life Esports,Sett,0,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,7,0,Jungle,Arthur,Hanwha Life Esports,Olaf,0,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,8,0,Middle,Chovy,Hanwha Life Esports,Zoe,0,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,9,0,ADC,Deft,Hanwha Life Esports,Sivir,0,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,10,0,Support,Vsta,Hanwha Life Esports,Gragas,0,,,
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,100,1,team,,DWG KIA,,1,2.0,1.0,9.0
ESPORTSTMNT03/1764715,LCK,2021,Spring,2021-02-20 11:19:08,200,0,team,,Hanwha Life Esports,,0,2.0,0.0,5.0
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,1,1,Top,Morgan,Hanwha Life Esports,Renekton,0,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,2,1,Jungle,Arthur,Hanwha Life Esports,Lillia,0,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,3,1,Middle,Chovy,Hanwha Life Esports,Tristana,0,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,4,1,ADC,Deft,Hanwha Life Esports,Kai'Sa,0,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,5,1,Support,Vsta,Hanwha Life Esports,Nautilus,0,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,6,0,Top,Khan,DWG KIA,Sion,1,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,7,0,Jungle,Canyon,DWG KIA,Udyr,1,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,8,0,Middle,ShowMaker,DWG KIA,Azir,1,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,9,0,ADC,Ghost,DWG KIA,Senna,1,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,10,0,Support,BeryL,DWG KIA,Heimerdinger,1,,,
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,100,1,team,,Hanwha Life Esports,,0,0.0,0.0,4.0
ESPORTSTMNT03/1764730,LCK,2021,Spring,2021-02-20 12:13:38,200,0,team,,DWG KIA,,1,5.0,2.0,11.0
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,1,1,Top,Kiin,Afreeca Freecs,Renekton,1,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,2,1,Jungle,Dread,Afreeca Freecs,Taliyah,1,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,3,1,Middle,Fly,Afreeca Freecs,Orianna,1,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,4,1,ADC,Bang,Afreeca Freecs,Samira,1,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,5,1,Support,Lehends,Afreeca Freecs,Rakan,1,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,6,0,Top,Kingen,DRX,Volibear,0,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,7,0,Jungle,Pyosik,DRX,Nidalee,0,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,8,0,Middle,SOLKA,DRX,Syndra,0,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,9,0,ADC,BAO,DRX,Kai'Sa,0,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,10,0,Support,Becca,DRX,Leona,0,,,
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,100,1,team,,Afreeca Freecs,,1,4.0,0.0,8.0
ESPORTSTMNT03/1765150,LCK,2021,Spring,2021-02-21 05:54:46,200,0,team,,DRX,,0,2.0,1.0,7.0
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,1,1,Top,Kingen,DRX,Volibear,1,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,2,1,Jungle,Pyosik,DRX,Nidalee,1,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,3,1,Middle,SOLKA,DRX,Syndra,1,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,4,1,ADC,BAO,DRX,Xayah,1,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,5,1,Support,Becca,DRX,Alistar,1,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,6,0,Top,Kiin,Afreeca Freecs,Renekton,0,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,7,0,Jungle,Dread,Afreeca Freecs,Kindred,0,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,8,0,Middle,Fly,Afreeca Freecs,Viktor,0,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,9,0,ADC,Bang,Afreeca Freecs,Kai'Sa,0,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,10,0,Support,Lehends,Afreeca Freecs,Galio,0,,,
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,100,1,team,,DRX,,1,5.0,0.0,7.0
ESPORTSTMNT03/1765183,LCK,2021,Spring,2021-02-21 08:49:23,200,0,team,,Afreeca Freecs,,0,2.0,2.0,7.0
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,1,1,Top,Kiin,Afreeca Freecs,Renekton,0,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,2,1,Jungle,Dread,Afreeca Freecs,Olaf,0,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,3,1,Middle,Fly,Afreeca Freecs,Viktor,0,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,4,1,ADC,Bang,Afreeca Freecs,Kai'Sa,0,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,5,1,Support,Lehends,Afreeca Freecs,Gragas,0,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,6,0,Top,Kingen,DRX,Gnar,1,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,7,0,Jungle,Pyosik,DRX,Dr. Mundo,1,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,8,0,Middle,SOLKA,DRX,Syndra,1,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,9,0,ADC,BAO,DRX,Aphelios,1,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,10,0,Support,Becca,DRX,Thresh,1,,,
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,100,1,team,,Afreeca Freecs,,0,1.0,1.0,4.0
ESPORTSTMNT03/1765200,LCK,2021,Spring,2021-02-21 09:57:19,200,0,team,,DRX,,1,5.0,1.0,8.0
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,1,1,Top,Summit,Liiv SANDBOX,Camille,0,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,2,1,Jungle,OnFleek,Liiv SANDBOX,Udyr,0,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,3,1,Middle,FATE,Liiv SANDBOX,Azir,0,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,4,1,ADC,Prince,Liiv SANDBOX,Kai'Sa,0,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,5,1,Support,Effort,Liiv SANDBOX,Alistar,0,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,6,0,Top,Zeus,T1,Gragas,1,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,7,0,Jungle,Oner,T1,Graves,1,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,8,0,Middle,Clozer,T1,Syndra,1,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,9,0,ADC,Teddy,T1,Aphelios,1,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,10,0,Support,Keria,T1,Thresh,1,,,
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,100,1,team,,Liiv SANDBOX,,0,0.0,0.0,6.0
ESPORTSTMNT03/1765213,LCK,2021,Spring,2021-02-21 11:00:55,200,0,team,,T1,,1,5.0,1.0,8.0
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,1,1,Top,Zeus,T1,Sion,1,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,2,1,Jungle,Oner,T1,Nidalee,1,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,3,1,Middle,Clozer,T1,Zoe,1,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,4,1,ADC,Teddy,T1,Kai'Sa,1,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,5,1,Support,Keria,T1,Alistar,1,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,6,0,Top,Summit,Liiv SANDBOX,Gragas,0,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,7,0,Jungle,OnFleek,Liiv SANDBOX,Udyr,0,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,8,0,Middle,FATE,Liiv SANDBOX,Orianna,0,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,9,0,ADC,Prince,Liiv SANDBOX,Samira,0,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,10,0,Support,Effort,Liiv SANDBOX,Nautilus,0,,,
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,100,1,team,,T1,,1,2.0,1.0,8.0
ESPORTSTMNT03/1765245,LCK,2021,Spring,2021-02-21 12:49:21,200,0,team,,Liiv SANDBOX,,0,0.0,0.0,1.0
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,1,1,Top,Rich,Nongshim RedForce,Aatrox,0,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,2,1,Jungle,Peanut,Nongshim RedForce,Nidalee,0,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,3,1,Middle,Bay,Nongshim RedForce,Viktor,0,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,4,1,ADC,deokdam,Nongshim RedForce,Samira,0,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,5,1,Support,Kellin,Nongshim RedForce,Alistar,0,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,6,0,Top,Zeus,T1,Renekton,1,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,7,0,Jungle,Oner,T1,Lillia,1,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,8,0,Middle,Clozer,T1,Lucian,1,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,9,0,ADC,Teddy,T1,Ezreal,1,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,10,0,Support,Keria,T1,Galio,1,,,
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,100,1,team,,Nongshim RedForce,,0,1.0,0.0,3.0
ESPORTSTMNT03/1766665,LCK,2021,Spring,2021-02-25 07:15:59,200,0,team,,T1,,1,3.0,2.0,10.0
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,1,1,Top,Zeus,T1,Renekton,1,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,2,1,Jungle,Oner,T1,Lillia,1,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,3,1,Middle,Clozer,T1,Lucian,1,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,4,1,ADC,Teddy,T1,Kalista,1,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,5,1,Support,Keria,T1,Neeko,1,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,6,0,Top,Rich,Nongshim RedForce,Aatrox,0,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,7,0,Jungle,Peanut,Nongshim RedForce,Nidalee,0,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,8,0,Middle,Bay,Nongshim RedForce,Orianna,0,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,9,0,ADC,deokdam,Nongshim RedForce,Aphelios,0,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,10,0,Support,Kellin,Nongshim RedForce,Thresh,0,,,
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,100,1,team,,T1,,1,3.0,2.0,11.0
ESPORTSTMNT03/1757105,LCK,2021,Spring,2021-02-25 08:48:53,200,0,team,,Nongshim RedForce,,0,2.0,0.0,2.0
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,1,1,Top,Khan,DWG KIA,Sion,1,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,2,1,Jungle,Canyon,DWG KIA,Udyr,1,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,3,1,Middle,ShowMaker,DWG KIA,Syndra,1,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,4,1,ADC,Ghost,DWG KIA,Kai'Sa,1,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,5,1,Support,BeryL,DWG KIA,Rakan,1,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,6,0,Top,Summit,Liiv SANDBOX,Gnar,0,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,7,0,Jungle,OnFleek,Liiv SANDBOX,Graves,0,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,8,0,Middle,FATE,Liiv SANDBOX,Orianna,0,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,9,0,ADC,Prince,Liiv SANDBOX,Samira,0,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,10,0,Support,Effort,Liiv SANDBOX,Alistar,0,,,
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,100,1,team,,DWG KIA,,1,5.0,1.0,10.0
ESPORTSTMNT03/1757109,LCK,2021,Spring,2021-02-25 09:49:21,200,0,team,,Liiv SANDBOX,,0,1.0,1.0,7.0
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,1,1,Top,Summit,Liiv SANDBOX,Gragas,0,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,2,1,Jungle,OnFleek,Liiv SANDBOX,Hecarim,0,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,3,1,Middle,FATE,Liiv SANDBOX,Seraphine,0,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,4,1,ADC,Prince,Liiv SANDBOX,Kai'Sa,0,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,5,1,Support,Effort,Liiv SANDBOX,Nautilus,0,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,6,0,Top,Khan,DWG KIA,Aatrox,1,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,7,0,Jungle,Canyon,DWG KIA,Udyr,1,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,8,0,Middle,ShowMaker,DWG KIA,Azir,1,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,9,0,ADC,Ghost,DWG KIA,Tristana,1,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,10,0,Support,BeryL,DWG KIA,Rell,1,,,
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,100,1,team,,Liiv SANDBOX,,0,1.0,0.0,3.0
ESPORTSTMNT03/1757156,LCK,2021,Spring,2021-02-25 11:42:04,200,0,team,,DWG KIA,,1,4.0,1.0,8.0
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,1,1,Top,Rascal,Gen.G,Irelia,1,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,2,1,Jungle,Clid,Gen.G,Udyr,1,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,3,1,Middle,Bdd,Gen.G,Syndra,1,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,4,1,ADC,Ruler,Gen.G,Kai'Sa,1,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,5,1,Support,Life,Gen.G,Alistar,1,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,6,0,Top,Hoya,Fredit BRION,Gnar,0,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,7,0,Jungle,UmTi,Fredit BRION,Olaf,0,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,8,0,Middle,Lava,Fredit BRION,Orianna,0,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,9,0,ADC,Hena,Fredit BRION,Tristana,0,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,10,0,Support,Delight,Fredit BRION,Rakan,0,,,
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,100,1,team,,Gen.G,,1,1.0,1.0,11.0
ESPORTSTMNT03/1757515,LCK,2021,Spring,2021-02-26 06:07:55,200,0,team,,Fredit BRION,,0,3.0,0.0,1.0
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,1,1,Top,Hoya,Fredit BRION,Sion,1,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,2,1,Jungle,UmTi,Fredit BRION,Lillia,1,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,3,1,Middle,Lava,Fredit BRION,Orianna,1,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,4,1,ADC,Hena,Fredit BRION,Tristana,1,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,5,1,Support,Delight,Fredit BRION,Rakan,1,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,6,0,Top,Rascal,Gen.G,Gnar,0,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,7,0,Jungle,Clid,Gen.G,Nidalee,0,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,8,0,Middle,Bdd,Gen.G,Syndra,0,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,9,0,ADC,Ruler,Gen.G,Kai'Sa,0,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,10,0,Support,Life,Gen.G,Leona,0,,,
ESPORTSTMNT03/1757538,LCK,2021,Spring,2021-02-26 08:37:46,100,1,team,,Fredit BRION,,1,1.0,0.0,8.0
