Year,Season,Player,Team,Pos,W%,KDA,KP,DPM,Laning,Engage,Fight
19,Summer,Score,KT Rolster,Jungle,37.0,2.6,69.7,196,0.5634290849422277,0.6970000000000001,0.3058823529411765
19,Summer,Seize,Jin Air Green Wings,Jungle,20.0,1.4,72.4,265,0.2471199724717679,0.7240000000000001,0.16470588235294117
19,Summer,SeongHwan,Gen.G,Jungle,33.0,2.4,70.6,169,0.530395462391828,0.706,0.2823529411764706
19,Summer,ShowMaker,DWG KIA,Middle,64.0,7.2,70.7,444,0.6561268801242183,0.7070000000000001,0.8470588235294118
19,Summer,Smeb,KT Rolster,Top,20.0,1.4,51.3,324,0.45598619607040175,0.513,0.16470588235294117
19,Summer,SnowFlower,KT Rolster,Support,36.0,2.1,62.1,149,0.5585239407460492,0.621,0.24705882352941178
19,Summer,SoHwan,Hanwha Life Esports,Top,41.0,3.3,57.7,330,0.6013509309263193,0.5770000000000001,0.388235294117647
19,Summer,Summit,Liiv SANDBOX,Top,60.0,2.6,65.8,439,0.7080169435130915,0.6579999999999999,0.3058823529411765
19,Summer,Sword,Griffin,Top,70.0,4.0,58.3,385,0.6796507497746269,0.583,0.47058823529411764
19,Summer,TaNa,Jin Air Green Wings,Top,0.0,1.4,65.3,292,0.5264529531707233,0.653,0.16470588235294117
19,Summer,Tarzan,Griffin,Jungle,69.0,6.2,72.0,230,0.7170090632722763,0.72,0.7294117647058824
19,Summer,Teddy,SK Telecom T1,ADC,60.0,6.0,64.8,511,0.6047113943561436,0.648,0.7058823529411765
19,Summer,Tempt,Hanwha Life Esports,Middle,45.0,5.0,72.6,476,0.6245289629421081,0.726,0.5882352941176471
19,Summer,Thal,Hanwha Life Esports,Top,23.0,2.1,63.0,336,0.18082234905684524,0.63,0.24705882352941178
19,Summer,TusiN,Kingzone DragonX,Support,50.0,2.9,67.8,150,0.5786266597277322,0.6779999999999999,0.3411764705882353
19,Summer,Ucal,Afreeca Freecs,Middle,57.0,3.5,65.1,406,0.6574659522976689,0.6509999999999999,0.4117647058823529
19,Summer,UmTi,KT Rolster,Jungle,33.0,3.1,65.7,164,0.4558664994497197,0.657,0.3647058823529412
19,Summer,Viper,Griffin,ADC,69.0,8.5,72.4,526,0.6056656116073587,0.7240000000000001,1.0
19,Summer,Yaharong,Jin Air Green Wings,Middle,10.0,1.7,64.3,357,0.41914872923651814,0.643,0.19999999999999998
20,Spring,Aiming,KT Rolster,ADC,52.0,5.3,81.4,578,0.758187187513849,0.9854721549636806,0.7464788732394366
20,Spring,ALL IN,Afreeca Freecs,Middle,46.0,4.4,63.5,354,0.5722222446046128,0.7687651331719129,0.619718309859155
20,Spring,Bdd,Gen.G,Middle,70.0,6.7,74.4,465,0.7419577160829564,0.9007263922518162,0.943661971830986
20,Spring,Ben,Afreeca Freecs,Support,0.0,0.7,33.3,193,0.47739383024926374,0.40314769975786924,0.09859154929577464
20,Spring,BeryL,DAMWON Gaming,Support,57.0,3.5,68.9,157,0.7739524033987212,0.8341404358353512,0.49295774647887325
20,Spring,bonO,KT Rolster,Jungle,59.0,4.1,78.9,213,0.7521858866493069,0.9552058111380146,0.5774647887323944
20,Spring,Canna,T1,Top,70.0,6.2,69.1,379,0.6666668009610103,0.8365617433414043,0.8732394366197184
20,Spring,Canyon,DAMWON Gaming,Jungle,51.0,3.3,67.4,217,0.5773728803316533,0.8159806295399517,0.4647887323943662
20,Spring,Chovy,DRX,Middle,67.0,5.6,64.1,555,0.8499651058530399,0.7760290556900726,0.7887323943661971
20,Spring,Chovy,DRX,Top,67.0,5.0,37.5,467,0.9917695473251028,0.4539951573849879,0.7042253521126761
20,Spring,Clid,Gen.G,Jungle,70.0,5.1,72.9,227,0.7720743417674658,0.8825665859564166,0.7183098591549295
20,Spring,Cover,SeolHaeOne Prince,Middle,52.0,2.4,57.6,474,0.7048577397635256,0.6973365617433415,0.3380281690140845
20,Spring,CuVee,Hanwha Life Esports,Top,38.0,1.9,62.1,415,0.7023334089858135,0.75181598062954,0.2676056338028169
20,Spring,Cuzz,T1,Jungle,69.0,6.1,74.3,261,0.7039254236650807,0.8995157384987894,0.8591549295774648
20,Spring,Deft,DRX,ADC,67.0,5.3,69.5,571,0.9190731989226012,0.8414043583535109,0.7464788732394366
20,Spring,Doran,DRX,Top,67.0,3.5,59.0,395,0.6988225071948194,0.7142857142857143,0.49295774647887325
20,Spring,Dove,SANDBOX Gaming,Middle,41.0,3.1,63.5,407,0.6270441053959915,0.7687651331719129,0.4366197183098592
20,Spring,Dread,Afreeca Freecs,Jungle,31.0,2.1,69.3,185,0.7419758905841313,0.8389830508474576,0.295774647887324
20,Spring,Effort,T1,Support,68.0,3.6,69.8,106,0.5818018630206647,0.8450363196125908,0.5070422535211268
20,Spring,Ellim,T1,Jungle,67.0,6.3,79.8,192,0.7534033096393347,0.9661016949152542,0.8873239436619719
20,Spring,Faker,T1,Middle,68.0,5.6,66.5,462,0.676474227348685,0.8050847457627119,0.7887323943661971
20,Spring,FATE,SANDBOX Gaming,Middle,14.0,3.3,70.9,552,0.7485513445325864,0.8583535108958839,0.4647887323943662
20,Spring,Flawless,SeolHaeOne Prince,Jungle,40.0,2.5,69.0,227,0.609565517509968,0.8353510895883778,0.35211267605633806
20,Spring,Fly,Afreeca Freecs,Middle,39.0,2.8,66.9,377,0.3967677589720932,0.8099273607748185,0.39436619718309857
20,Spring,Ghost,DAMWON Gaming,ADC,65.0,4.7,69.6,514,0.5062393599710641,0.8426150121065376,0.6619718309859155
20,Spring,GorillA,SANDBOX Gaming,Support,39.0,2.9,70.6,125,0.6541732638762988,0.8547215496368039,0.4084507042253521
20,Spring,Haru,Hanwha Life Esports,Jungle,38.0,2.6,75.0,233,0.718428004130894,0.9079903147699758,0.36619718309859156
20,Spring,Hoit,DAMWON Gaming,Support,38.0,2.7,66.7,159,0.7009539374877737,0.8075060532687652,0.3802816901408451
20,Spring,Hoya,Griffin,Top,13.0,1.5,50.0,348,0.5587563717070466,0.6053268765133172,0.21126760563380284
20,Spring,HyBriD,SeolHaeOne Prince,ADC,43.0,3.6,71.0,616,0.5449336339736041,0.8595641646489105,0.5070422535211268
20,Spring,ikssu,SeolHaeOne Prince,Top,40.0,2.1,62.8,422,0.5978982039922127,0.7602905569007264,0.295774647887324
20,Spring,Jelly,Afreeca Freecs,Support,43.0,2.7,68.4,156,0.7053953647859639,0.828087167070218,0.3802816901408451
20,Spring,Joker,SANDBOX Gaming,Support,17.0,1.8,54.2,106,0.6304003001030933,0.6561743341404359,0.2535211267605634
20,Spring,Kabbie,Griffin,Support,36.0,2.3,65.9,113,0.6031049747549017,0.7978208232445522,0.323943661971831
20,Spring,Keine,SeolHaeOne Prince,Middle,22.0,2.2,57.5,434,0.6989501763508557,0.6961259079903148,0.3098591549295775
20,Spring,Kellin,Gen.G,Support,64.0,4.6,68.0,72,0.671213470259846,0.8232445520581114,0.647887323943662
20,Spring,Keria,DRX,Support,67.0,4.8,74.6,181,0.6621390223998489,0.9031476997578692,0.676056338028169
20,Spring,Kiin,Afreeca Freecs,Top,41.0,2.5,64.7,471,0.8319124096478848,0.7832929782082325,0.35211267605633806
20,Spring,Kuro,KT Rolster,Middle,52.0,4.7,72.2,431,0.7580051739134133,0.8740920096852302,0.6619718309859155
20,Spring,Lava,Hanwha Life Esports,ADC,60.0,3.0,65.9,412,0.316897361966678,0.7978208232445522,0.4225352112676057
20,Spring,Lava,Hanwha Life Esports,Middle,33.0,2.3,66.7,527,0.6713227858555825,0.8075060532687652,0.323943661971831
20,Spring,Lehends,Hanwha Life Esports,Support,38.0,2.7,79.0,165,0.6441364179848775,0.9564164648910413,0.3802816901408451
20,Spring,Leo,SANDBOX Gaming,ADC,42.0,4.1,65.8,411,0.6144288081063647,0.7966101694915254,0.5774647887323944
20,Spring,Life,Gen.G,Support,73.0,5.5,66.7,158,0.8590829307860383,0.8075060532687652,0.7746478873239437
20,Spring,Lonely,SANDBOX Gaming,Top,42.0,2.6,73.6,398,0.5223833306698289,0.8910411622276029,0.36619718309859156
20,Spring,Malrang,KT Rolster,Jungle,0.0,1.9,82.6,146,0.26208320071766894,1.0,0.2676056338028169
20,Spring,Mia,SeolHaeOne Prince,Support,50.0,2.8,60.8,163,0.19032297342001583,0.7360774818401937,0.39436619718309857
20,Spring,Mystic,Afreeca Freecs,ADC,43.0,2.8,69.1,494,0.6402584002231076,0.8365617433414043,0.39436619718309857
20,Spring,Naehyun,Griffin,Middle,0.0,0.0,0.0,172,0.2904498368099901,0.0,0.0
20,Spring,Nuclear,DAMWON Gaming,ADC,42.0,3.8,64.4,402,0.43921139675518006,0.7796610169491527,0.5352112676056338
20,Spring,Nuguri,DAMWON Gaming,Top,51.0,2.4,65.6,511,0.7127191963468357,0.7941888619854721,0.3380281690140845
20,Spring,OnFleek,SANDBOX Gaming,Jungle,31.0,2.7,72.5,219,0.6845825169356359,0.87772397094431,0.3802816901408451
20,Spring,Punch,SANDBOX Gaming,Jungle,47.0,4.0,79.3,196,0.5834394930119938,0.9600484261501211,0.5633802816901409
20,Spring,Pyosik,DRX,Jungle,67.0,5.2,72.4,269,0.7664626735586523,0.8765133171912834,0.7323943661971831
20,Spring,Rascal,Gen.G,Top,70.0,4.0,60.4,366,0.7730786843988918,0.7312348668280872,0.5633802816901409
20,Spring,Ray,KT Rolster,Top,33.0,1.8,55.6,269,0.029793200140203296,0.6731234866828087,0.2535211267605634
20,Spring,Roach,T1,Top,50.0,2.1,57.4,320,0.31318765978229096,0.6949152542372882,0.295774647887324
20,Spring,Route,SANDBOX Gaming,ADC,32.0,3.6,75.8,460,0.6792836202531986,0.9176755447941889,0.5070422535211268
20,Spring,Ruler,Gen.G,ADC,70.0,7.0,67.0,537,0.6939483835213678,0.8111380145278451,0.9859154929577465
20,Spring,Secret,SeolHaeOne Prince,Support,38.0,2.3,70.5,129,0.6264680274264861,0.8535108958837773,0.323943661971831
20,Spring,ShowMaker,DAMWON Gaming,Middle,51.0,4.9,70.0,467,0.7080363525835321,0.8474576271186441,0.6901408450704226
20,Spring,SoHwan,KT Rolster,Top,55.0,2.5,52.9,353,0.6004793412772914,0.6404358353510896,0.35211267605633806
20,Spring,SOLKA,DRX,Middle,67.0,5.8,72.5,449,0.32726967512855326,0.87772397094431,0.8169014084507042
20,Spring,Spirit,Afreeca Freecs,Jungle,45.0,3.5,73.4,253,0.5182963061445481,0.8886198547215498,0.49295774647887325
20,Spring,SS,Afreeca Freecs,ADC,25.0,2.6,52.9,534,0.3297810241197117,0.6404358353510896,0.36619718309859156
20,Spring,Summit,SANDBOX Gaming,Top,34.0,2.1,63.8,431,0.7983914223516818,0.7723970944309928,0.295774647887324
20,Spring,Sword,Griffin,Top,36.0,2.0,58.1,312,0.45804832716250826,0.7033898305084746,0.28169014084507044
20,Spring,Tarzan,Griffin,Jungle,36.0,3.1,70.2,201,0.6469366788740225,0.8498789346246974,0.4366197183098592
20,Spring,Teddy,T1,ADC,68.0,7.1,74.0,550,0.7435466867571005,0.8958837772397095,1.0
20,Spring,Tempt,Hanwha Life Esports,Middle,38.0,2.9,68.5,450,0.627983494329869,0.8292978208232447,0.4084507042253521
20,Spring,Trigger,SeolHaeOne Prince,ADC,17.0,1.5,55.8,420,0.9136819077317283,0.675544794188862,0.21126760563380284
20,Spring,TusiN,KT Rolster,Support,52.0,3.5,75.2,140,0.7624215776989022,0.9104116222760291,0.49295774647887325
20,Spring,Ucal,Griffin,Middle,36.0,3.0,68.7,383,0.6214857072768285,0.831719128329298,0.4225352112676057
20,Spring,Untara,Griffin,Top,56.0,2.2,51.2,365,0.6760208944092817,0.6198547215496368,0.3098591549295775
20,Spring,Viper,Griffin,ADC,36.0,3.9,72.2,509,0.8317800849546018,0.8740920096852302,0.5492957746478874
20,Spring,Vsta,Hanwha Life Esports,ADC,37.0,3.4,70.9,433,0.41774981769542846,0.8583535108958839,0.47887323943661975
20,Spring,Zenit,Hanwha Life Esports,ADC,20.0,1.6,69.2,473,0.8034721802552398,0.8377723970944311,0.22535211267605637
20,Summer,Aiming,KT Rolster,ADC,42.0,4.5,73.4,608,0.5385741554556384,0.8653061224489798,0.2532467532467532
20,Summer,Bdd,Gen.G,Middle,72.0,6.2,64.3,522,0.5628542354129933,0.6795918367346938,0.36363636363636365
20,Summer,Ben,Afreeca Freecs,Support,54.0,3.3,66.1,141,0.40174261467759537,0.7163265306122448,0.1753246753246753
20,Summer,BeryL,DAMWON Gaming,Support,87.0,5.2,60.1,222,0.784807139813151,0.5938775510204082,0.29870129870129875
20,Summer,Beyond,Team Dynamics,Jungle,36.0,2.5,69.9,208,0.4457025232409855,0.7938775510204082,0.12337662337662336
20,Summer,bonO,KT Rolster,Jungle,42.0,3.0,68.4,210,0.523132924673705,0.7632653061224491,0.15584415584415584
20,Summer,CaD,Hanwha Life Esports,Jungle,25.0,2.0,75.7,204,0.32475169679855564,0.9122448979591837,0.0909090909090909
20,Summer,Canna,T1,Top,67.0,5.2,61.9,470,0.554660016031214,0.6306122448979592,0.29870129870129875
20,Summer,Canyon,DAMWON Gaming,Jungle,87.0,7.0,66.6,329,0.9586776859504132,0.7265306122448978,0.4155844155844156
20,Summer,Chovy,DRX,Middle,71.0,4.2,64.5,532,0.7749028934669838,0.6836734693877551,0.23376623376623376
20,Summer,Clid,Gen.G,Jungle,72.0,5.3,65.0,280,0.5231318463754661,0.6938775510204082,0.3051948051948052
20,Summer,Clozer,T1,Middle,86.0,6.1,55.1,482,0.6631422103619685,0.49183673469387756,0.35714285714285715
20,Summer,CuVee,Hanwha Life Esports,Top,9.0,1.1,58.1,358,0.34184110643874216,0.553061224489796,0.03246753246753247
20,Summer,Cuzz,T1,Jungle,69.0,4.9,63.0,264,0.6828337847166783,0.6530612244897959,0.27922077922077926
20,Summer,Deft,DRX,ADC,71.0,4.8,67.4,565,0.6724339833084053,0.742857142857143,0.2727272727272727
20,Summer,deokdam,Team Dynamics,ADC,36.0,3.2,68.8,461,0.3237612028447664,0.7714285714285714,0.16883116883116883
20,Summer,Doran,DRX,Top,71.0,2.8,57.5,435,0.5548043924632807,0.5408163265306123,0.14285714285714285
20,Summer,Dove,SANDBOX Gaming,Middle,11.0,1.7,64.5,410,0.4757789953818797,0.6836734693877551,0.07142857142857144
20,Summer,Dread,Afreeca Freecs,Jungle,0.0,2.0,80.0,412,0.08007442722530525,1.0,0.0909090909090909
20,Summer,DuDu,Hanwha Life Esports,Top,23.0,1.6,60.5,405,0.48517486261902776,0.6020408163265306,0.06493506493506493
20,Summer,Effort,T1,Support,68.0,4.0,64.0,123,0.569711673063671,0.673469387755102,0.22077922077922077
20,Summer,Ellim,T1,Jungle,57.0,7.1,60.7,217,0.558742607206529,0.6061224489795919,0.42207792207792205
20,Summer,Faker,T1,Middle,57.0,4.4,64.4,480,0.540713730225647,0.6816326530612246,0.24675324675324675
20,Summer,FATE,SANDBOX Gaming,Middle,48.0,4.4,71.5,536,0.591878326983312,0.826530612244898,0.24675324675324675
20,Summer,Flawless,SeolHaeOne Prince,Jungle,19.0,1.6,65.2,244,0.35233464277250187,0.6979591836734694,0.06493506493506493
20,Summer,Fly,Afreeca Freecs,Middle,51.0,3.8,70.0,429,0.3756892347556164,0.7959183673469388,0.20779220779220778
20,Summer,Ghost,DAMWON Gaming,ADC,87.0,7.3,62.7,460,0.277929715134401,0.6469387755102042,0.43506493506493504
20,Summer,GorillA,SANDBOX Gaming,Support,43.0,2.3,65.0,126,0.43878635684693573,0.6938775510204082,0.11038961038961037
20,Summer,GuGer,Team Dynamics,Support,36.0,2.3,65.7,194,0.4931050144642155,0.7081632653061225,0.11038961038961037
20,Summer,Haru,Hanwha Life Esports,Jungle,19.0,1.5,64.2,213,0.4612638302339576,0.6775510204081633,0.05844155844155844
20,Summer,HyBriD,SeolHaeOne Prince,ADC,18.0,1.7,59.7,409,0.3890765384562358,0.5857142857142857,0.07142857142857144
20,Summer,ikssu,SeolHaeOne Prince,Top,15.0,1.1,61.5,393,0.22917873494204646,0.6224489795918368,0.03246753246753247
20,Summer,Jelly,Afreeca Freecs,Support,0.0,0.6,43.8,172,0.3380516968524705,0.26122448979591834,0.0
20,Summer,Kabbie,SANDBOX Gaming,Support,0.0,0.8,63.6,85,0.4417832557382218,0.6653061224489796,0.012987012987012991
20,Summer,Keine,SeolHaeOne Prince,Middle,13.0,2.4,62.5,475,0.2996071297387645,0.6428571428571429,0.11688311688311687
20,Summer,Kellin,Gen.G,Support,57.0,4.1,68.1,160,0.3112080783639381,0.757142857142857,0.22727272727272724
20,Summer,Keria,DRX,Support,71.0,5.5,72.3,192,0.6025542112514105,0.8428571428571427,0.3181818181818182
20,Summer,Kiin,Afreeca Freecs,Top,51.0,2.7,58.5,451,0.6415158223706988,0.5612244897959183,0.13636363636363635
20,Summer,Kuma,SeolHaeOne Prince,Jungle,0.0,1.5,66.7,298,0.5243958814860891,0.7285714285714286,0.05844155844155844
20,Summer,Kuri,T1,Support,50.0,1.3,31.0,94,0.3849354110908057,0.0,0.045454545454545456
20,Summer,Kuro,KT Rolster,Middle,44.0,3.6,65.0,411,0.3844947337069329,0.6938775510204082,0.19480519480519481
20,Summer,Kuzan,Team Dynamics,Middle,36.0,3.6,67.8,451,0.49403019435324474,0.7510204081632652,0.19480519480519481
20,Summer,Lava,Hanwha Life Esports,Middle,7.0,1.9,64.4,424,0.2907391665108911,0.6816326530612246,0.0844155844155844
20,Summer,Lehends,Hanwha Life Esports,Support,19.0,2.4,69.1,137,0.5443410484802117,0.7775510204081632,0.11688311688311687
20,Summer,Life,Gen.G,Support,75.0,4.1,60.4,141,0.3695532941587583,0.6,0.22727272727272724
20,Summer,Malrang,KT Rolster,Jungle,40.0,2.0,63.1,282,0.3899375981106982,0.6551020408163266,0.0909090909090909
20,Summer,Mia,SeolHaeOne Prince,Support,8.0,1.1,56.1,209,0.417891632721453,0.5122448979591837,0.03246753246753247
20,Summer,Mickey,SeolHaeOne Prince,Middle,15.0,1.6,66.3,406,0.38305674598397443,0.7204081632653061,0.06493506493506493
20,Summer,Mireu,Hanwha Life Esports,Middle,25.0,2.0,65.0,394,0.31672515279293495,0.6938775510204082,0.0909090909090909
20,Summer,Mystic,Afreeca Freecs,ADC,51.0,3.3,71.1,600,0.5958173504502395,0.8183673469387754,0.1753246753246753
20,Summer,Nuguri,DAMWON Gaming,Top,87.0,5.2,58.6,571,0.8399674862272432,0.563265306122449,0.29870129870129875
20,Summer,OnFleek,SANDBOX Gaming,Jungle,40.0,3.1,72.6,221,0.4060698255105492,0.8489795918367345,0.16233766233766234
20,Summer,Pyosik,DRX,Jungle,71.0,4.3,72.1,326,0.6452334095921252,0.8387755102040815,0.24025974025974023
20,Summer,Rascal,Gen.G,Top,72.0,4.0,58.9,409,0.6646298383145706,0.5693877551020408,0.22077922077922077
20,Summer,Rich,Team Dynamics,Top,36.0,2.0,66.7,497,0.3947565899619214,0.7285714285714286,0.0909090909090909
20,Summer,Route,SANDBOX Gaming,ADC,40.0,3.2,65.4,462,0.38808415748052844,0.7020408163265307,0.16883116883116883
20,Summer,Ruler,Gen.G,ADC,72.0,6.6,68.1,641,0.8521830263379737,0.757142857142857,0.38961038961038963
20,Summer,Secret,SeolHaeOne Prince,Support,18.0,1.6,62.5,153,0.4251275145433549,0.6428571428571429,0.06493506493506493
20,Summer,ShowMaker,DAMWON Gaming,Middle,87.0,16.0,71.5,561,0.7609224487136327,0.826530612244898,1.0
20,Summer,Smeb,KT Rolster,Support,40.0,2.3,62.7,330,0.7304887902810823,0.6469387755102042,0.11038961038961037
20,Summer,Smeb,KT Rolster,Top,44.0,2.7,64.4,469,0.42873704087697684,0.6816326530612246,0.13636363636363635
20,Summer,SoHwan,KT Rolster,Top,39.0,3.1,66.3,428,0.4023427646688804,0.7204081632653061,0.16233766233766234
20,Summer,Spirit,Afreeca Freecs,Jungle,54.0,3.5,70.6,256,0.4162092178941128,0.8081632653061224,0.1883116883116883
20,Summer,Summit,SANDBOX Gaming,Top,40.0,1.8,60.1,473,0.5055794616842509,0.5938775510204082,0.07792207792207793
20,Summer,Teddy,T1,ADC,67.0,7.8,70.6,564,0.6202098044883548,0.8081632653061224,0.4675324675324675
20,Summer,Trigger,SeolHaeOne Prince,ADC,8.0,1.6,59.8,453,0.48716020223021345,0.5877551020408163,0.06493506493506493
20,Summer,TusiN,KT Rolster,Support,42.0,2.6,71.4,152,0.6204252330722388,0.8244897959183675,0.12987012987012986
20,Summer,Ucal,KT Rolster,Middle,39.0,3.0,64.7,484,0.49817840767853094,0.6877551020408164,0.15584415584415584
20,Summer,Viper,Hanwha Life Esports,ADC,19.0,3.0,65.8,526,0.5142368486703158,0.710204081632653,0.15584415584415584
20,Summer,YoungJae,Hanwha Life Esports,Jungle,10.0,1.4,67.4,202,0.11335340662526465,0.742857142857143,0.051948051948051945
21,Spring,Arthur,Hanwha Life Esports,Jungle,52.0,3.5,66.4,312,0.7763764347524544,0.664,0.5147058823529412
21,Spring,Bang,Afreeca Freecs,ADC,38.0,3.2,59.3,411,0.7180597061426727,0.593,0.4705882352941177
21,Spring,BAO,DRX,ADC,45.0,3.2,63.9,431,0.6002272344695926,0.639,0.4705882352941177
21,Spring,Bay,Nongshim RedForce,Middle,43.0,2.9,63.0,416,0.5058321234358176,0.63,0.4264705882352941
21,Spring,Bdd,Gen.G,Middle,68.0,5.2,63.6,508,0.9232711278018472,0.636,0.7647058823529412
21,Spring,Becca,DRX,Support,45.0,2.3,67.2,130,0.7077527889852764,0.672,0.338235294117647
21,Spring,BeryL,DWG KIA,Support,77.0,2.9,67.7,219,0.8974076077722893,0.677,0.4264705882352941
21,Spring,Blank,KT Rolster,Jungle,53.0,3.9,63.4,275,0.6358542284802533,0.634,0.5735294117647058
21,Spring,Bonnie,KT Rolster,Jungle,33.0,1.9,56.9,254,0.48040520843924583,0.569,0.27941176470588236
21,Spring,Canna,T1,Top,60.0,3.1,59.6,435,0.7480360408327934,0.596,0.4558823529411765
21,Spring,Canyon,DWG KIA,Jungle,77.0,4.6,68.9,422,0.9199523940778916,0.6890000000000001,0.676470588235294
21,Spring,Chieftain,Fredit BRION,Jungle,0.0,1.3,100.0,281,0.7578935300999271,1.0,0.1911764705882353
21,Spring,Chieftain,Fredit BRION,Middle,0.0,0.3,50.0,362,0.562505317918827,0.5,0.04411764705882353
21,Spring,Chovy,Hanwha Life Esports,Middle,59.0,5.4,68.9,589,0.9872788860977432,0.6890000000000001,0.7941176470588236
21,Spring,Clid,Gen.G,Jungle,67.0,4.4,68.9,306,0.7123594438611326,0.6890000000000001,0.6470588235294118
21,Spring,Clozer,T1,Middle,57.0,3.7,63.5,472,0.9007804225683097,0.635,0.5441176470588236
21,Spring,Croco,Liiv SANDBOX,Jungle,42.0,3.2,70.9,295,0.7953100524310717,0.7090000000000001,0.4705882352941177
21,Spring,Cuzz,T1,Jungle,77.0,6.8,69.0,381,0.8176174815769085,0.69,1.0
21,Spring,Deft,Hanwha Life Esports,ADC,59.0,3.8,65.1,571,0.8325548251682998,0.6509999999999999,0.5588235294117647
21,Spring,Delight,Fredit BRION,Support,31.0,2.5,77.3,122,0.70648484962269,0.773,0.36764705882352944
21,Spring,deokdam,Nongshim RedForce,ADC,43.0,3.6,68.1,452,0.8945295970434332,0.6809999999999999,0.5294117647058824
21,Spring,Doran,KT Rolster,Top,40.0,2.5,60.2,483,0.8199082690083555,0.602,0.36764705882352944
21,Spring,Dove,KT Rolster,Middle,47.0,3.3,59.7,423,0.7314062294952066,0.597,0.4852941176470588
21,Spring,Dread,Afreeca Freecs,Jungle,38.0,3.6,73.1,359,0.7969046425744222,0.731,0.5294117647058824
21,Spring,DuDu,Hanwha Life Esports,Top,13.0,2.3,55.6,497,0.8434977576012144,0.556,0.338235294117647
21,Spring,Effort,Liiv SANDBOX,Support,38.0,2.0,61.9,121,0.7604179047866461,0.619,0.29411764705882354
21,Spring,Ellim,T1,Jungle,55.0,5.1,67.5,253,0.8016449360303173,0.675,0.75
21,Spring,Faker,T1,Middle,65.0,5.7,68.8,464,0.8152038842166341,0.688,0.8382352941176471
21,Spring,FATE,Liiv SANDBOX,Middle,38.0,5.0,73.8,527,0.7382640260531718,0.738,0.7352941176470589
21,Spring,Flawless,Gen.G,Jungle,60.0,4.4,59.3,277,0.6347520785487178,0.593,0.6470588235294118
21,Spring,Fly,Afreeca Freecs,Middle,38.0,2.7,64.2,423,0.6364927060691074,0.642,0.3970588235294118
21,Spring,Ghost,DWG KIA,ADC,77.0,5.7,66.3,486,0.6474482929443212,0.6629999999999999,0.8382352941176471
21,Spring,GIDEON,KT Rolster,Jungle,32.0,2.6,68.6,238,0.6120653728281898,0.6859999999999999,0.3823529411764706
21,Spring,Gumayusi,T1,ADC,48.0,4.3,71.1,405,0.8850482630600767,0.711,0.6323529411764706
